name,response,prompt
Tony," Maybe never, relax about it."," She's six! Anyway, it's limited edition. When can we talk about New York?"
Tony," I don't know, later. Hey kid, give me a little space.  What's the official story here? What happened?"," What about The Avengers, can you talk about them?"
Tony," Six people died, right?"," I guess this guy named Chad Davis, used to live roundabouts, won a bunch of medals in the army. One day, folks said he went crazy and made, you know, a bomb. Then he blew himself up right here. "
Tony, Including Chad Davis?, Yeah.
Tony," Yeah. That doesn't make sense.  Think about it. Six dead, only five shadows.", Yeah. 
Tony, Do you buy that?," Yeah, people said these shadows are like the mark of souls gone to Heaven. Except the bomb guy, he went to Hell on account of he didn't get a shadow. That's why there's only five."
Tony, No idea. I'm not...I don't care., That's what everyone says. You know what this crater reminds me of?
Tony, That's manipulative. I don't want to talk about it.," That giant wormhole, in um...in New York. Does it remind you?"
Tony," Maybe. Can you stop? Remember when I told you, that I have an anxiety issue?", Are they coming back? The aliens?
Tony," Yeah, a little bit. Can I just catch my breath for a second?", Does this subject make you...make you edgy?
Tony, Nope., Are there bad guys in Rose Hills? Do you...do you need a plastic bag to breathe into? Do you have medication?
Tony, Probably., Do you need to be on it?
Tony, I don't think so., Do you have PTSD?
Tony," Remember when I said to stop doing that? I swear to God, you're going to freak me out!  Ah man, you did it, didn't you? You happy now?"," Are you...are you going completely mental? I can stop, do you want me to stop? Do you want me to stop?"
Tony," Your fault, you spazzed me out. Okay, back to business. Where were we? The guy who died...relatives? Mom? Mrs. Davis, where is she?"," What did I say?  Hey, wait up! Wait, wait.  What the hell was that? "
Tony," See, now you're being helpful.  Sorry.  Lady, this uh... ", Where she always is.
Tony," Nice haircut, suits you.", Thank you. 
Tony," Yeah, limited edition.", Nice watch.
Tony," Mrs. Davis, mind if I join you?"," Oh, I don't doubt it.  Well, have a good evening.  "
Tony, It sure is. , Free country.
Tony, I just want to say I'm sorry about your loss. I want to know what you think happened., Alright. Where'd you like to start?
Tony," Clearly, you're waiting for someone else. Yeah? Supposed to meet somebody here?"," Look, I brought your damn file. You take it and go.  Whatever was in here, he wanted no part of it. "
Tony," Mrs. Davis, your son didn't kill himself, I guarantee you. He didn't kill anyone. Someone used him.", Yeah. 
Tony, As a weapon., What?
Tony," Hey hot wings, you wanna party? You and me, let's go.  Crazy, huh?"," Deputy, get this woman and... "
Tony," Watch this.   You walked right into this one, I've dated hotter chicks than you. ", Yeah.
Tony," Sweetheart, that could be the name of my autobiography.  ", That's all you got? Cheap trick and a cheesy one-liner?
Tony," It's not your fault, kid. Remember what I told you about bullies.  Do you like that, Westworld? That's the thing about smart guys, we always cover our ass. "," Oh. No, no. I think he was trying to say, ""I want my god damn file."""
Tony, For what? Did I miss something?, You're welcome
Tony," Yeah. A, saved you first. B, thanks, sort of. And C, if you do someone a solid, don't be a yutz, alright? Just play it cool otherwise you come off grandiose.", Me saving your life
Tony," What I need is for you to go home, be with your mom, keep your trap shut, guard the suit and stay connected to the telephone because if I call, you better pick up. Okay, can you feel that? We're done here. Move it out the way or I'm going to run you over. Bye kid.  I'm sorry, kid, you did good."," Unlike you? Admit it, you need me. We're connected."
Tony," Yep  Wait, you're guilt tripping me, aren't you?"," So now you're just going to leave me here, like my dad?"
Tony,  I can tell. You know how I can tell? Cus we're connected. ,  I'm cold.
Tony," Man. Happy, Happy, Happy-"," Yes, sir."
Tony," You ever have a chick straddling you and you look up and suddenly she's glowing from the inside out, kind of a bright orange?", Don't move! (His phone rings.) Uh... Hang on a second. Hello?
Tony," It's me, pal. Now, last time I went missing, if I remember correctly, you came looking for me. What are you doing?"," Yeah, I've had that. Who is this?"
Tony," Your redesign, your big rebrand, that was AIM, right?"," A little knock-and-talk, making friends in Pakistan. What are you doing?"
Tony," I'm gonna find a heavy-duty comm sat right now, I need your login.", Yeah.
Tony," And password, please."," It's the same as it's always been, ""WarMachine68."""
Tony," It's not the '80s, nobody says ""hack"" any more. Give me your login. (Rhodey sighs.)"," Well, look, I gotta change it every time you hack in, Tony."
Tony," (He's laughing.) That is so much better than ""lron Patriot."""," ""WAR MACHINE ROX"" with an ""X,"" all caps."
Tony, That ain't gonna cut it., Because you erase my shows!
Tony, Shh.," We talked about this. Excuse me, sir. I don't know who... (Tony turns around.)"
Tony, Shh. Keep it down.," Mom, I need to call you back. Something magical is happening. Tony is in my van."
Tony," No, he's not.", Tony is in my van!
Tony, Come on in. Close the door. (The cameraman gets in the van & closes the door.) Shh..., I knew you were still alive!
Tony, Yep.," Oh, wow. Can I just say, sir..."
Tony," Okay. First, is this your van? Is anyone else gonna come in?", I am your biggest fan.
Tony, Great. What's your name?," No, no, no. Just us."
Tony, Gary?, Gary
Tony, Right there is fine.," Oh, wow."
Tony," Okay? I get a lot of this, it's okay.", Okay.
Tony, What do you want?," Oh, good. Can I just say?"
Tony, It's fine.," Yeah. I don't know if you can tell, but I have, like, patterned my whole look after you. My hair's a little..."
Tony, Right.," It's not right, 'cause there's no product in it."
Tony, A Hispanic Scott Baio. I'm sorry. Is that me?," I don't want to make things awkward for you, but I do have to show you... Boom!"
Tony," Gary. Listen to me, okay? I don't want to clip your wings, here. We're both a little over-excited. I got an issue. I'm chasing bad guys. I'm trying to grab a little something from some hard-crypt data files. I don't have enough juice. I need you to jump on the roof... Right? Recalibrate the lSDNs. Pump it up by about 40%."," Yeah. It's... I mean... I had them do it off a doll that I made, so it's not like it's off a picture. So it's a little bit..."
Tony, All right? It's a mission., Got it.
Tony, Tony needs Gary., Yeah.
Tony, Be quiet about it. Go., And Gary needs Tony.
Tony," (He's muttering.) A bomb is not a bomb when it's a misfire. The stuff doesn't always work. Right, pal? It's faulty, but you found a buyer, didn't you? Sold it to the Mandarin. Got you, pal."," Okay. So, the injections are administered periodically. Addiction will not be tolerated. And those who cannot regulate will be out from the programme. (More typing, another video.) Once misfits, cripples... You are the next iteration of human evolution. Everybody, before we start... I promise you, looking back at your life, there will be nothing as bitter as the memory of that glorious risk you prudently elected to forego. Today is your glory- Let's begin. (Brandt's missing arm grows back as she glows red. The other volunteers glow red & scream too.) We gotta get out of here! We gotta get out of here! Get her out! Get them out of here! (One of the volunteers exploads.)"
Tony," Harley, tell me what's happening. Give me a full report."," That's the plan, Colonel."
Tony, How much have you had?," Yeah, I'm still eating that candy. Do you want me to keep eating it?"
Tony, Can you still see straight?, Two or three bowls.
Tony," That means you're fine. Give me Jarvis. Jarvis, how are we?", Sort of.
Tony," What are we talking? Far East, Europe, North Africa, Iran, Pakistan, Syria? Where is it?"," It's totally fine, sir. I seem to do quite well for a stretch, and then at the end of the sentence I say the wrong cranberry. And, sir, you were right. Once I factored in available AIM downlink facilities I was able to pinpoint the Mandarin's broadcast signal."
Tony," Okay, kid, I'm gonna have to walk you through rebooting Jarvis's speech drive, but not right now. Harley, where is he really? Just look on the screen and tell me where it is."," Actually, sir, it's in Miami."
Tony," Okay, first things first, I need the armour. Where are we at with it?"," Um, it does say Miami, Florida."
Tony," What's questionable about electricity? All right? It's my suit, and I can't... I'm not gonna... I don't wanna...  Oh, God, not again."," Actually, sir, it is charging, but the power source is questionable. It may not succeed in revitalising the Mark 42."
Tony," Right, and then you just said it by name while denying having said it.", Tony?  Are you having another attack? I didn't even mention New York.
Tony,"  God, what am I gonna do?"," Okay, um, uh..."
Tony, Right.," Just breathe. Really, just breathe. You're a mechanic, right?"
Tony," Yes, I did.", You said so.
Tony," Okay. Thanks, kid.     ", Why don't you just build something?
Tony, Hey! ," They're made by Americans, based on a Japanese recipe."
Tony, Don't move., Bloody hell. Bloody hell.
Tony, What?, I'm not moving. You want something? Take it. Although the guns are all fake because those wankers wouldn't trust me with the real ones.
Tony," Heard enough. You're not him. The Mandarin, the real guy. Where? Where's the Mandarin? Where is he?"," Hey, do you fancy either of the birds?"
Tony, What do you mean?," Whoa, whoa, whoa. He's here. He's here, but he's not here. He's here, but he's not here."
Tony, It is?," It's complicated. Hey, it's complicated."
Tony," Uncomplicate it. Ladies, out. Get out of the bed. Get into the bathroom. Sit. ", It's complicated.
Tony," What are you? What are you, a decoy? You're a double, right?", My name is Trevor. Trevor Slattery.
Tony, You got a minute to live. Fill it with words.," What, you mean like an understudy? No, absolutely not.  Don't hurt the face! I'm an actor."
Tony," Then how did you get here, Trevor?"," It's just a role. ""The Mandarin,"" see, it's not real."
Tony, Next?," Um. Well, I, um, had a little problem with, um, substances. And I ended up, um, doing things, no two ways about it, in the street, that a man shouldn't do."
Tony, What did they say? They'd get you off them?," Then, they approached me about the role, and they knew about the drugs."
Tony, Did you just nod off? Hey. , They said they'd give me more. They gave me things. They gave me this palace. They gave me plastic surgery. They gave me things. 
Tony," ""He""? Killian?"," No, and a lovely speedboat. And the thing was, he needed someone to take credit for some accidental explosions. "
Tony, He created you?, Killian.
Tony, Custom-made terror threat., He created me.
Tony, Your performance? Where people died?," Yes. Yes. His think tank thinked it up. The pathology of a serial killer. The manipulation of Western iconography. Ready for another lesson? Blah, blah, blah. No. Of course, it was my performance that brought the Mandarin to life."
Tony," I'm sorry, but I got a best friend who's in a coma and he might not wake up. So you're gonna have to answer for that. You're still going down, pal. You under... "," No, they didn't. Look around you. The costumes, green screen. Honestly, I wasn't on location for half this stuff. And when I was, it was movie magic, love."
Tony, Ah...  Okay.," Well, I panicked, but then I handled it."
Tony," Oh, yeah. With zip ties. It's a ball."," It's just like old times, huh?"
Tony, Okay. So you took Killian's card., It wasn't my idea.
Tony," And here you are 13 years later, in a dungeon.", I took his money.
Tony, Yeah., No.
Tony, Yeah?," No, you're in a dungeon. I'm free to go."
Tony,"  I'm telling you it isn't.  I'm on the street. People are going bang. They're painting the walls. Maya, you're kidding yourself.","  A lot has happened, Tony. But I'm close. Extremis is practically stabilised."
Tony, Did I do that?, Then help me fix it. 
Tony," I remember the night, not the morning. Is this what you've been chasing around?", Yes.
Tony, I can't help you. You used to have a moral psychology. You used to have ideals. You wanted to help people. Now look at you. I get to wake up every morning with someone who still has their soul. Get me out of here. Come on., You don't remember?
Tony," You're not still pissed off about the Switzerland thing, are you?"," You know what my old man used to say to me? One of his favourite of many sayings... ""The early bird gets the worm, but the second mouse gets the cheese."""
Tony," Honestly, I'm still trying to figure out what happened to the first mouse."," How can I be pissed at you, Tony? I'm here to thank you. You gave me the greatest gift that anybody's ever given me. Desperation. If you think back to Switzerland, you said you'd meet me on the rooftop, right? Well, for the first 20 minutes, I actually thought you'd show up. And the next hour... I considered taking that one-step shortcut to the lobby. If you know what I mean."
Tony, You're something else.," But as I looked out over that city, nobody knew I was there, nobody could see me, no one was even looking. I had a thought that would guide me for years to come. Anonymity, Tony. Thanks to you, it's been my mantra ever since. Right? You simply rule from behind the scenes. Because the second you give evil a face, a bin Laden, a Gaddafi, a Mandarin, you hand the people a target."
Tony, Yes. Sir Laurence Oblivier.," You have met him, I assume?"
Tony, What's next for you in your world?," I know he's a little over the top sometimes. It's not entirely my fault. He has a tenden... He's a stage actor. They say his Lear was the toast of Croydon, wherever that is. Anyway, the point is, ever since that big dude with the hammer fell out of the sky, subtlety has kind of had its day."
Tony, You are a maniac.," The good news is, a high-level position has just been vacated."
Tony,"  Careful, there. It's a limited edition. Hey, uh, Ponytail Express. What's the mileage count between Tennessee and Miami?"," You're not going deaf, are you?"
Tony, Very nice.,<<NO PROMPT>>
Tony," Break it, you bought it.",<<NO PROMPT>>
Tony," Okay, that wasn't mine to give away. That belongs to my friend's sister. And that's why I'm gonna kill you first.",<<NO PROMPT>>
Tony, You'll see.,<<NO PROMPT>>
Tony," Trust me, you're gonna be in a puddle of blood on the ground in five, four, three... Come on! Two..."," It's a glorious day, Savin. This time tomorrow, I'll have the West's most powerful leader in one hand, and the world's most feared terrorist in the other. I'll own the war on terror. Create supply and demand. For you, for your brothers and sisters."
Tony," All right, I'm gonna give you a chance to escape. Put down your weapons. Tie yourselves to those chairs. I'll let you live. In five, four, bang!",<<NO PROMPT>>
Tony, You should be gone by now. You should've already been gone.,<<NO PROMPT>>
Tony," Here it comes. Three, four...",<<NO PROMPT>>
Tony,"  Five, four, three, two, one!  Told you. Where's the rest?  Where's the rest?  ",<<NO PROMPT>>
Tony," Ah! Better late than never.  Not this time. Not the face. Phew! It's good to be back. Hello, by the way."," Honestly, I hate working here. They are so weird. "
Tony," Ah! Let's go!  Aw, crap.","  All personnel, Stark is loose and somewhere in the compound. Repeat, Stark is loose and somewhere in the compound."
Tony," Rhodey, tell me that was you in the suit.", Tony?
Tony," Uh... Mmm. Kind of. Main house, as fast as you can. There's somebody I'd like you to meet.", No. You got yours'?
Tony,  The room is secure. I have eyes on the Mandarin.," You, you, you! Move! Get out!"
Tony, What have you come as?, What's this? I had winners. 
Tony,I never thought people had been hurt. They lied to me.," You make a move, and I break your face."
Tony,"Yeah, I know, it's... It's embarrassing.", This is the Mandarin?
Tony,"Here's how it works, Meryl Streep."," Hi, Trevor. Trevor Slattery. I know I'm shorter in person. A bit smaller. Everyone says that. But, um, hey, if you're here to arrest me, there's some people I'd like to roll on."
Tony, Spill.," Doing what? Ow, I get it! Ow! That hurt. I get it! I get it! I don't know about any Pepper, but I know about the plan."
Tony, What? No. But I do know it's happening off the coast. Something to do with a big boat. I can take you there., Do you know what they did to my suit?
Tony," Oh, and this next bit may include the vice president as well. Is that... Is that important?"," Tony, I swear to God, I'm gonna blow his face off."
Tony, So?," Yeah, a little bit."
Tony," Right.  Hey, Ringo. Didn't you say something about a ""lovely speedboat""? If he's right about the location, we're 20 minutes from where Pepper is."," What are we gonna do? I mean, we don't have any transport."
Tony, Right. I wonder who I'm calling right now. Oh! That's the vice president.," But we also have to figure out this vice president thing, right?"
Tony," Sir, this is Tony.", Thanks. Hello?
Tony, We believe you're about to be drawn into the Mandarin campaign. We gotta get you somewhere safe as soon as possible., Welcome back to the land of the living.
Tony, And what about the suit I'm wearing?," Sir, I have an update from Malibu. The cranes have finally arrived, and the cellar doors are being cleared as we speak."
Tony, That's going to have to do., The armour is now at 92%.
Tony, The President. Now., Let us out! 
Tony," Walk away from that, you son of a bitch.  How many in the air?"," He's not here.  Try the jet stream? Speaking of which, go fish. "
Tony, How many can I carry?," Thirteen, sir."
Tony," Slow down. Slow down, relax. What's your name? Heather?"," Four, sir."
Tony," Listen to me. See that guy? I'm gonna swing by, you're just gonna grab him. You got it?","  Oh, God! No! No!"
Tony," I'll electrify your arm, you won't be able to open your hand. We can do this, Heather. Easy, see? Eleven more to go. Remember that game called Barrel of Monkeys? That's what we're going to do.", What? Oh!
Tony," Come on, people. Everybody, grab your monkey. Nice."," 18,000 feet."
Tony," Come on, people. Come on, come on, come on! Yeah!"," 10,000 feet. 6,000 feet."
Tony," He's a chunky monkey, let's get him. Hello. "," 1, 000 feet. 400 feet. 200 feet, sir."
Tony," Nice work, guys! Excellent. Good team effort all around. Go us. All right, Jarvis. But it's only half-done. We've still got to get Pepper...  That came out of nowhere. Wow ", We made it!
Tony, I think they all made it.," Give me some good news, man."
Tony," Yeah, but I missed the president."," Oh, thank God."
Tony," Uh... Say, Jarvis, is it that time?"," You couldn't save the president with the suit, how are we gonna save Pepper with nothing?"
Tony, Correct.," The House Party Protocol, sir?"
Tony, I hope not.,"  Come on. You're not gonna freak out on me, right?"
Tony, Viking funeral. Public execution.," Oh, my God.  He's strung up over the oil tanker. They're gonna light him up, man."
Tony, Yep. What do I do?, ls your gun up?
Tony," Six, high, back. Alright.  You see that? Nailed it."," Stay on my six, cover high and don't shoot me in the back."
Tony, You think I was aiming for the bulb? You can't hit a bulb at this distance. ," Yeah, you really killed the glass."
Tony, I'm out. Give me. You got extra magazines?,"  I repeat, hostiles on east unit 12."
Tony," I know what I'm doing, I make this stuff. Give me another one."," They're not universal, Tony."
Tony, Give me one of yours., Okay
Tony," You've got, like, five of them. Here's what I'm going to do. Save my spot, ready?", I don't have one that fits that gun.
Tony," Too fast. Nothing. Here we go.  Three guys, one girl, all armed.", What'd you see?
Tony, You're right. We need backup.," God, I would kill for some armour right now."
Tony, You know what? ," Yeah, a bunch."
Tony, Yep., Is that...?
Tony," Yeah.  Merry Christmas, buddy. JARVIS, target Extremis heat signatures. Disable with extreme prejudice.", Are those...?
Tony, What are you waiting for? It's Christmas. Take them to church.,"  Yes, sir."
Tony," Incoming! Jarvis, get Igor to steady this thing. ", Gentlemen. 
Tony," Everybody needs a hobby. Heartbreaker, help Red Snapper out, will you?  Nice timing."," This is how you've been managing your down time, huh?"
Tony," Oh, I'm sorry, they're only coded to me."," Oh, yeah. That's awesome. Give me a suit, okay?"
Tony, I got you covered., What does that mean?
Tony, About time.," Sir, I've located Ms Potts."
Tony, See what happens when you hang out with my ex-girlfriends?,  Stop! Put it down. Put it down. Put it down.
Tony," Yep. We'll talk about it over dinner.  Come on. A little more, baby. ", You're such a jerk.
Tony," Yeah, you take a minute.  Jarvis, give me a suit right now!  Oh, come on!", She's watching. I think you should close your eyes. Close your eyes. Close your eyes. You don't want to see this. 
Tony, Nice work.," Mr President! Just hold on, all right? I'm coming. Just hold on. Hold on.  Oh, kay. Bye-bye. Brace yourself. You look damn good, Mr President, but I'm gonna need that suit back. The President is secure, Tony. I'm clearing the area."
Tony," Pep, I got you. Relax, I got you. Just look at me! Honey, I can't reach any further and you can't stay there. All right? You've got to let go. You've got to let go! I'll catch you, I promise. No! "," What do you mean ""ready""? "
Tony, Eject. , A shame. I would've caught her. 
Tony, I'll be damned. The prodigal son returns.  Whatever.," Mark 42, inbound."
Tony," Okay, okay, wait, wait, wait! Slow down! Slow down! You're right. I don't deserve her. Here's where you're wrong. She was already perfect.  Jarvis, do me a favour and blow Mark 42."," You really didn't deserve her, Tony. It's a pity. I was so close to having her perfect."
Tony," I got nothing.  Jarvis, subject at my 12 o'clock is not a target, disengage! What? Oh, what, are you mad at me?  Honey?","  No!  No more false faces. You said you wanted the Mandarin. You're looking right at him. It was always me, Tony. Right from the start. *I AM THE MANDARIN!!!* "
Tony, You just scared the devil out of me. I thought you were...," Oh, my God. That was really violent."
Tony, It's still debatable. Probably tipping your way a little bit. Why don't you dress like this at home? Hmm? Sport bra. The whole deal., I was dead. Why? Because I fell 200 feet? Who's the hot mess now?
Tony," Well, it's me. You'll think of something. Come here."," You know, I think I understand why you don't want to give up the suits. What am I going to complain about now?"
Tony, Don't worry about it.," No, don't touch me."
Tony," No, you're not. Not hot."," No, I'm gonna burn you."
Tony," No. You're in a relationship with me. Everything will never be okay. But I think I can figure this out, yeah. I almost had this 20 years ago when I was drunk. I think I can get you better. That's what I do. I fix stuff.", Am I gonna be okay?
Tony, Uh... I'm going to shave them down a little bit. Jarvis. Hey., And all your distractions?
Tony, You know what to do.," All wrapped up here, sir. Will there be anything else?"
Tony," Screw it, it's Christmas. Yes, yes.  Okay, so far? Do you like it?"," The Clean Slate Protocol, sir?"
Tony," To be able to share all my intimate thoughts and my experiences with someone, it just cuts the weight of it in half. You know, it's like a snake swallowing its own tail. Everything comes full circle.  And the fact that you've been able to -help me process...  Are you with me?","  No, look."
Tony, Are you actively napping?," Sorry... I was, yeah. We were at, uh..."
Tony, Where did I lose you?,  I was... I... I drifted.
Tony," So, you heard none of it?", Elevator in Switzerland.
Tony, So?, I'm sorry. I'm not that kind of doctor. I'm not a therapist. It's not my training.
Tony, What? The time?, I don't have the...
Tony," You know what? Now that I think about it... Oh! God, my original wound. 1983, all right?", Temperament.
Tony," I'm 14 years old, I still have a nanny. That was weird.", Yes.
Tony,  Shit!,  Report to your stations immediately. This is not a drill. We are under attack. We are under attack. 
Tony," Wait a second. No one else is going to deal with the fact that Cap just said ""language?""",  Yeah. I think we lost the element of surprise.
Tony," Well, we know Strucker's not going to worry about civilian casualties. Send in the Iron Legion."," Sir, the city is taking fire."
Tony," I'm closing in. JARVIS, am I...closing in? Do you see a power source for that shield?","  Stark, we really need to get inside."
Tony," Great, I wanna poke it with something.  Drawbridge is down, people.", There's a particle wave below the north tower.
Tony," And for gosh sake, watch your language!", Find the scepter. 
Tony," Guys, stop, we gotta talk this through.  It was a good talk.",  That's not going away anytime soon.
Tony," Sentry mode.  Okay, JARVIS. You know I want it all. Make sure you copy Hill at HQ.", No it wasn't.
Tony," I know you're hiding more than files. Hey, J, give me an IR scan of the room, real quick."," Then get to Banner, time for a lullaby."
Tony,"  Please be a secret door, please be a secret door, please be a secret door...  Yay! ", The wall to your left...I'm reading steel reinforcement... and an air current.
Tony," Yeah, I got... something bigger.  Thor, I got eyes on the prize."," Guys, I got Strucker."
Tony," Hey Banner, Dr. Cho's on her way in from Seoul, is it okay if she sets up in your lab?"," The gates of Hel are filled with the screams of his victims.  Uh, but, not the screams of the dead, of course. No no, uh...wounded screams, mainly whimpering, a great deal of complaining and tales of sprained deltoids and, and uh... and gout."
Tony," Thanks.  Tell her to prep everything, Barton's gonna need the full treatment."," Uh, yeah, she knows her way around."
Tony," JARVIS, take the wheel.", Very good sir.
Tony,"  It feels good, yeah? I mean, you've been after this thing since SHIELD collapsed. Not that I haven't enjoyed our little raiding parties, but..."," Yes, sir. Approach vector is locked."
Tony," Banner and I'll give it the once before it goes back to Asgard. Is that cool with you?  I mean, just a few days until the farewell party. You're staying right?", As soon as we find out what else this has been used for. I don't just mean weapons. Since when is Strucker capable of human enhancement?
Tony, Yeah. Who doesn't love revels. Captain?," Yes, yes, of course. A victory should be honored with revels."
Tony,"  Uh, actually, he's the boss. I just pay for everything, and design everything and make everyone look cooler."," Lab's all set up, boss."
Tony," Oh, unfortunately, he's still Barton.",  How's he doing?
Tony," He's fine. He's thirsty.  Alright. Look alive, JARVIS. It's play time. We've only got a couple days with this joystick so let's make the most of it. Update me on the structural and compositional analysis.", That's terrible.
Tony, So there's elements you can., The scepter is alien. There are elements I can't quantify.
Tony, Like a reactor?, The jewel appears to be a protective housing for something inside. Something powerful.
Tony," Oh, he's flatlining. Call it. Time?"," If you brought him to my lab, the regeneration Cradle could do this in twenty minutes."
Tony,  Here's your beverage.," No, no, no. I'm going to live forever. I'm gonna be made of plastic."
Tony," Well, that is exactly the plan. And Helen, I expect to see you at the party on Saturday."," That I can't fix. This is the next thing, Tony. Your clunky metal suits are going to be left in the dust."
Tony," Well, the scepter. You see, we were wondering how Strucker got so inventive. So, I've been analyzing the gem inside-- You may recognize, ", What's the rumpus?
Tony," Started out, JARVIS was just a natural language UI. Now he runs the Iron Legion. He runs more of the business than anyone besides Pepper.", Doctor.
Tony, Top of the line., Oh?
Tony, Meet the competition. , I suspect not for long.
Tony," If you had to guess, what's it look like it's doing?", It's beautiful.
Tony, Um-um.," Like it's thinking. I mean this could be a... it's not a human mind, it..."
Tony," Down in Strucker's lab I saw some fairly advanced robotics work. They deep-sixed the data, but... I gotta guess he was knocking on a very particular door."," I mean, look at this! They're like neurons firing."
Tony," This could be it, Bruce. This could be the key to creating Ultron.", Artificial intelligence.
Tony," Yesterday it was. If we can harness this power, apply it to my Iron Legion protocol.", I thought Ultron was a fantasy.
Tony," Our job is ""if."" What if you were sipping margaritas on a sun-drenched beach turning brown instead of green? Not looking over your shoulder for VERONICA.", That's a mad-sized if.
Tony," As a worst-case measure, right? How about a best-case? What if the world was safe? What if next time aliens roll up to the club, and they will, they couldn't get past the bouncer?"," Don't hate, I helped design VERONICA."
Tony," I want to apply this to the Ultron program. But JARVIS can't download a data schematic this dense. We can only do it while we have the scepter here, that's three days, give me three days.", The only people threatening the planet would be people?
Tony," Right. That's right, you know why, because we don't have time for a city hall debate. I don't want to hear the ""man was not meant to meddle"" medley. I see a suit of armor around the world.", So you're going for artificial intelligence and you don't want to tell the team.
Tony," I've seen colder. This one, this very vulnerable blue one? It needs Ultron. Peace in our time. Imagine that.  What did we miss?"," Sounds like a cold world, Tony."
Tony," Thanks, buddy."," I'll continue to run variations on the interface, but you should probably prepare for your guests. I'll notify you if there are any developments."
Tony, I always do. ," Enjoy yourself, sir."
Tony, Peace in our time., I don't get it. The mission. G-give me a second. 
Tony, No.," Quality save. So, no Pepper? She's not coming?"
Tony," Well, Miss Potts has a company to run."," Hey, what about Jane? Where are the ladies, gentlemen?"
Tony, And the company that Pepper runs is the largest tech conglomerate on earth. It's pretty exciting.," Yes, I'm not even sure what country Jane's in. Her work on the convergence has made her the world's foremost astronomer."
Tony, Come on.," Well please, be my guest."
Tony," Clint, you've had a tough week, we won't hold it against you if you can't get it up. ", Oh this is gonna be beautiful.
Tony, Smell the silent judgment?," You know I've seen this before, right?  I still don't know how you do it."
Tony, Never one to shrink from an honest challenge., Um-hmm.
Tony, It's physics., Here we go.
Tony," Right, so, if I lift it, I...I then rule Asgard?", Physics!
Tony, I will be re-instituting Prima Nocta.  I'll be right back. ," Yes, of course."
Tony, Are you on my team?, Are you even pulling?
Tony," Alright, let's go! ", Just represent! Pull!
Tony," Let's go, Steve, no pressure.", Huh?
Tony, And?, Nothing.
Tony," All deference to the man who wouldn't be king, but it's rigged."," Oh, no no. That's not a question I need answered."
Tony," The handle's imprinted, right? Like a security code. ""Whosoever is carrying Thor's fingerprints"" is, I think, the literal translation?",  Did you tell everyone about that?
Tony, JARVIS., Stark.
Tony,"  Reboot, Legionnaire OS, we got a buggy suit."," I'm sorry, I was asleep. Or... I was a-dream?"
Tony," One sec, one sec I got this!", We are here to help.
Tony, Come on! That's the one!,  It's unsafe. It's unsafe. It's unsafe.
Tony, Yes there was., But there wasn't anyone else in the building.
Tony,"  Come on. Use your words, buddy."," Woah, woah, woah! It's going around."
Tony," No. It's probably not, right? Is this very terrible? Is it so... is it so... it is. It's so terrible.", You think this is funny?
Tony," No, I'm sorry. I'm sorry. It is funny. It's a hoot that you don't get why we need this.", This could've been avoided if you hadn't played with something you don't understand.
Tony," Really?! That's it? You just roll over, show your belly, every time somebody snarls."," Tony, maybe this might not be the time to--"
Tony, We didn't. We weren't even close. Were we close to an interface?, Only when I've created a murder bot.
Tony, Anybody remember when I carried a nuke through a wormhole?," Well, you did something right. And you did it right here. The Avengers were supposed to be different than SHIELD."
Tony, Saved New York?," No, it's never come up."
Tony," Recall that? A hostile alien army came charging through a hole in space. We're standing three hundred feet below it. We're the Avengers. We can bust arms dealers all the live long day, but, that up there? That's... that's the end game. How were you guys planning on beating that?", Never heard that.
Tony, We'll lose., Together.
Tony, What's this?, Girlfriend. 
Tony," And he did a Banksy at the crime scene, just for us.", A message. Ultron killed Strucker.
Tony, Not everything.," Yeah, I bet he...  Yep. Everything we had on Strucker has been erased."
Tony," Wait. I know that guy.  From back in the day. He operates off the African coast, black market arms.  There are conventions, alright? You meet people, I didn't sell him anything.  He was talking about finding something new, a game changer, it was all very ""Ahab."""," Well, these people are all horrible."
Tony," Uh, it's a tattoo. I don't think he had it...",  What's this?
Tony, If this guy got out of Wakanda with some of their trade goods..., Wakanada...? Wa...Wa...Wakanda.
Tony,  The strongest metal on earth., I don't follow. What comes out of Wakanda?
Tony," Ahh, Junior.  You're gonna break your old man's heart."," What?! I'm not...!  I'm not. You think I'm one of Stark's puppets, his hollow men? I mean look at me, do I look like Iron Man? Stark is  I'm sorry. I am sor-- Ooh, I'm sure that's going to be okay. I'm sorry, it's just I don't understand. Don't compare me with Stark! It's a thing with me. Stark is, he's a sickness!"
Tony, He beat me by one second., Clearly you've never made an omelet.
Tony, This was never my life.," Ah, this is funny, Mr. Stark. It's what, comfortable? Like old times?"
Tony, Yuh-huh. What's the Vibranium for?, I think you're confusing peace with quiet.
Tony, And you're not going anywhere.," Ah, the Vibranium's getting away."
Tony," News or footage, keyword: Hulk.  Natasha, I could really use a lullaby."," Of course not, I'm already there. You'll catch on. But first, you might need to catch Dr. Banner."
Tony," I'm calling in VERONICA.  Alright everybody, stand down!  You listening? That little witch is messing with your mind. You're stronger than her, you're smarter than her, you're Bruce Banner."," Well, that's not gonna happen. Not for a while. The whole team is down, you got no back up here."
